time,reward,total_reward,progress,u_t,formula_u_t,z,gap,min_distance,ego_x,ego_y,success,collision
27.20000000000025,-0.3000000016889817,-151.62802829790954,0.0,2.6882973585417367,2.6882973585417367,-0.7627600333121752,18.21389128075907,11.992565747844818,428.69095603004433,-1.9998949307365272,0.0,0.0
27.250000000000252,-0.30000000167216767,-151.9280282995817,0.0,2.6882106131995123,2.6882106131995123,-0.7619325432816818,18.243433390255007,12.001952234320456,429.4247513959437,-1.9998972340841257,0.0,0.0
27.300000000000253,-0.3000000016182709,-152.22802830119997,0.0,2.6881252772811086,2.6881252772811086,-0.7611192777579211,18.272231429512203,12.011182839181185,430.15905830584654,-1.999899486937317,0.0,0.0
27.350000000000254,-0.30000000153238277,-152.52802830273237,0.0,2.68804223679394,2.68804223679394,-0.7603203702930901,18.30030112410941,12.020259986334993,430.8938649245104,-1.9999016904030489,0.0,0.0
27.400000000000254,-0.30000000142021294,-152.82802830415258,0.0,2.687962293325801,2.687962293325801,-0.7595359555940203,18.327657972020177,12.029186059844127,431.6291595745689,-1.9999038455640021,0.0,0.0
27.450000000000255,-0.3000000012877922,-153.12802830544038,0.0,2.6878861680028168,2.6878861680028168,-0.7587661671972596,18.354317242570346,12.03796340483458,432.36493073925135,-1.9999059534791233,0.0,0.0
27.500000000000256,-0.3000000011412278,-153.4280283065816,0.0,2.687814505424079,2.687814505424079,-0.758011135379168,18.38029397565299,12.04659432837784,433.101167064789,-1.9999080151841437,0.0,0.0
27.550000000000257,-0.30000000098650503,-153.7280283075681,0.0,2.687747877557964,2.687747877557964,-0.7572709852883522,18.40560298118737,12.055081100345832,433.8378573625243,-1.99991003169209,0.0,0.0
27.600000000000257,-0.3000000008293299,-154.02802830839744,0.0,2.6876867875871286,2.6876867875871286,-0.7565458352879405,18.430258838808868,12.063425954239223,434.57499061073656,-1.9999120039937803,0.0,0.0
27.650000000000258,-0.30000000067500926,-154.32802830907244,0.0,2.6876316736904435,2.6876316736904435,-0.7558357954954072,18.454275897777222,12.07163108799028,435.31255595619984,-1.9999139330583124,0.0,0.0
27.70000000000026,-0.300000000528362,-154.6280283096008,0.0,2.687582912751761,2.687582912751761,-0.75514096650793,18.477668277091766,12.079698664740452,436.0505427154853,-1.9999158198335394,0.0,0.0
27.75000000000026,-0.3000000003936587,-154.92802830999446,0.0,2.6875408239867133,2.6875408239867133,-0.7544614383015659,18.500449865801556,12.087630813593522,436.788940376022,-1.999917665246535,0.0,0.0
27.80000000000026,-0.3000000002745841,-155.22802831026905,0.0,2.687505672479867,2.687505672479867,-0.7537972892928678,18.522634323499688,12.095429630345128,437.52773859692905,-1.9999194702040495,0.0,0.0
27.85000000000026,-0.3000000001742204,-155.52802831044326,0.0,2.687477672625958,2.687477672625958,-0.7531485855519297,18.54423508099137,12.103097178189099,438.2669272096303,-1.9999212355929554,0.0,0.0
27.90000000000026,-0.30000000009504674,-155.82802831053831,0.0,2.6874569914697592,2.6874569914697592,-0.7525153801562324,18.565265341125155,12.110635488401314,439.0064962182644,-1.9999229622806831,0.0,0.0
27.950000000000262,-0.3000000000389523,-156.12802831057726,0.0,2.6874437519402212,2.6874437519402212,-0.7518977126750608,18.585738079778082,12.118046561001997,439.74643579990067,-1.999924651115647,0.0,0.0
28.000000000000263,-0.3000000000072605,-156.42802831058452,0.0,2.6874380359754158,2.6874380359754158,-0.7512956087746727,18.605666046985277,12.125332365396684,440.486736304572,-1.999926302927662,0.0,0.0
28.050000000000264,-0.3000000000007618,-156.72802831058527,0.0,2.6874398875356196,2.6874398875356196,-0.7507090799348208,18.625061768205,12.132494840997023,441.22738825513505,-1.999927918528352,0.0,0.0
28.100000000000264,-0.3000000000197526,-157.02802831060504,0.0,2.6874493155026506,2.6874493155026506,-0.7501381232676461,18.643937545710457,12.139535897821528,441.96838234696753,-1.9999294987115486,0.0,0.0
28.150000000000265,-0.30000000006407845,-157.3280283106691,0.0,2.687466296464088,2.687466296464088,-0.7495827214303806,18.662305460100583,12.14645741707761,442.70970944751247,-1.9999310442536802,0.0,0.0
28.200000000000266,-0.3000000001331812,-157.62802831080228,0.0,2.6874907773819974,2.6874907773819974,-0.7490428426237249,18.680177371921673,12.153261251724745,443.4513605956783,-1.9999325559141548,0.0,0.0
28.250000000000266,-0.30000000022614637,-157.9280283110284,0.0,2.6875226781457955,2.6875226781457955,-0.7485184406681646,18.69756492339218,12.159949227019975,444.1933270011036,-1.9999340344357321,0.0,0.0
28.300000000000267,-0.300000000341752,-158.22802831137017,0.0,2.687561894009888,2.687561894009888,-0.7480094551509117,18.714479540223863,12.166523141046104,444.9356000432952,-1.9999354805448892,0.0,0.0
28.350000000000268,-0.3000000004785161,-158.5280283118487,0.0,2.6876082979168263,2.6876082979168263,-0.7475158116365431,18.730932433532075,12.17298476522349,445.6781712706471,-1.999936894952177,0.0,0.0
28.40000000000027,-0.30000000063474347,-158.82802831248344,0.0,2.6876617427073475,2.6876617427073475,-0.7470374219348099,18.746934601829025,12.179335844805484,446.42103239934875,-1.9999382783525697,0.0,0.0
28.45000000000027,-0.3000000008085698,-159.12802831329202,0.0,2.687722063218739,2.687722063218739,-0.7465741844194543,18.762496833093053,12.18557809935858,447.1641753121892,-1.999939631425806,0.0,0.0
28.50000000000027,-0.3000000009980039,-159.42802831429003,0.0,2.687789078273564,2.687789078273564,-0.7461259843922504,18.777629706908556,12.19171322322787,447.90759205726494,-1.9999409548367235,0.0,0.0
28.55000000000027,-0.30000000120096676,-159.728028315491,0.0,2.6878625925609367,2.6878625925609367,-0.7456926944868352,18.792343596670662,12.19774288598773,448.6512748465977,-1.9999422492355852,0.0,0.0
28.60000000000027,-0.30000000141532757,-160.02802831690633,0.0,2.6879423984125665,2.6879423984125665,-0.7452741751072315,18.80664867184879,12.203668732879128,449.3952160546689,-1.9999435152583984,0.0,0.0
28.650000000000272,-0.30000000163893636,-160.32802831854528,0.0,2.6880282774764224,2.6880282774764224,-0.7448702748963052,18.820554900304273,12.209492385233327,450.13940821687675,-1.9999447535272281,0.0,0.0
28.700000000000273,-0.3000000018696537,-160.62802832041493,0.0,2.688120002290523,2.688120002290523,-0.7444808312297002,18.834072050656914,12.215215440883139,450.8838440279223,-1.9999459646505022,0.0,0.0
28.750000000000274,-0.30000000210537636,-160.9280283225203,0.0,2.6882173377599825,2.6882173377599825,-0.7441056707311103,18.847209694695835,12.220839474561787,451.62851634012964,-1.9999471492233105,0.0,0.0
28.800000000000274,-0.30000000234406043,-161.22802832486437,0.0,2.688320042540164,2.688320042540164,-0.7437446098050265,18.859977209829765,12.226366038289804,452.37341816170573,-1.9999483078276972,0.0,0.0
28.850000000000275,-0.30000000258374043,-161.5280283274481,0.0,2.6884278703290416,2.6884278703290416,-0.7433974551833752,18.872383781572694,12.231796661750916,453.1185426549452,-1.9999494410329466,0.0,0.0
28.900000000000276,-0.30000000282254613,-161.82802833027066,0.0,2.6885405710720667,2.6885405710720667,-0.7430640044827306,18.884438406060895,12.237132852656845,453.8638831343849,-1.9999505493958636,0.0,0.0
28.950000000000276,-0.30000000305871544,-162.12802833332938,0.0,2.6886578920825572,2.6886578920825572,-0.7427440467690286,18.896149892596952,12.24237609710164,454.60943306491254,-1.999951633461046,0.0,0.0
29.000000000000277,-0.30000000329060567,-162.42802833661997,0.0,2.6887795790810047,2.6887795790810047,-0.7424373631269509,18.907526866217495,12.247527859906317,455.35518605983486,-1.9999526937611534,0.0,0.0
29.050000000000278,-0.3000000035167013,-162.7280283401367,0.0,2.6889053771564493,2.6889053771564493,-0.7421437272313716,18.91857777028099,12.252589584953443,456.1011358789081,-1.999953730817168,0.0,0.0
29.10000000000028,-0.3000000037356197,-163.0280283438723,0.0,2.689035031653223,2.689035031653223,-0.741862905918476,18.92931086907197,12.257562695512801,456.84727642633595,-1.999954745138651,0.0,0.0
29.15000000000028,-0.30000000394611487,-163.32802834781842,0.0,2.689168288986248,2.689168288986248,-0.741594659754359,18.939734250419008,12.262448594558153,457.5936017487384,-1.9999557372239931,0.0,0.0
29.20000000000028,-0.300000004147079,-163.6280283519655,0.0,2.6893048973881504,2.6893048973881504,-0.7413387435991067,18.94985582832288,12.26724866507549,458.3401060330954,-1.999956707560659,0.0,0.0
29.25000000000028,-0.3000000043375424,-163.92802835630303,0.0,2.689444607591306,2.689444607591306,-0.7410949071645463,18.959683345592225,12.271964270363146,459.0867836046679,-1.9999576566254271,0.0,0.0
29.30000000000028,-0.3000000045166719,-164.2280283608197,0.0,2.689587173447949,2.689587173447949,-0.7408628955640156,18.969224376484362,12.27659675432428,459.83362892490095,-1.999958584884624,0.0,0.0
29.350000000000282,-0.3000000046837677,-164.52802836550347,0.0,2.689732352491494,2.689732352491494,-0.7406424498526746,18.978486329348016,12.281147441751722,460.58063658931076,-1.9999594927943531,0.0,0.0
29.400000000000283,-0.3000000048382596,-164.82802837034174,0.0,2.6898799064419565,2.6898799064419565,-0.7404333075570241,18.987476449266012,12.285617638605668,461.3278013253593,-1.9999603808007191,0.0,0.0
29.450000000000284,-0.30000000497970175,-165.12802837532143,0.0,2.6900296016584875,2.6900296016584875,-0.740235203192447,18.996201820695376,12.290008632284758,462.07511799031903,-1.9999612493400474,0.0,0.0
29.500000000000284,-0.30000000510776675,-165.4280283804292,0.0,2.69018120954193,2.69018120954193,-0.740047868767721,19.004669370103045,12.294321691890286,462.8225815691305,-1.9999620988390976,0.0,0.0
29.550000000000285,-0.30000000522223935,-165.72802838565144,0.0,2.690334506890106,2.690334506890106,-0.7398710342755784,19.012885868594424,12.29855806848447,463.5701871722552,-1.9999629297152743,0.0,0.0
29.600000000000286,-0.30000000532300936,-166.02802839097444,0.0,2.6904892762086705,2.6904892762086705,-0.7397044281685098,19.02085793453375,12.30271899534248,464.31793003352635,-1.9999637423768317,0.0,0.0
29.650000000000286,-0.30000000541006433,-166.3280283963845,0.0,2.690645305980009,2.690645305980009,-0.739547777819116,19.028592036153725,12.306805688198624,465.0658055079991,-1.9999645372230739,0.0,0.0
29.700000000000287,-0.3000000054834822,-166.62802840186797,0.0,2.690802390892926,2.690802390892926,-0.7394008099644259,19.036094494152962,12.31081934548738,465.8138090698032,-1.9999653146445515,0.0,0.0
29.750000000000288,-0.3000000055434232,-166.92802840741138,0.0,2.6909603320354374,2.6909603320354374,-0.7392632511336883,19.043371484279874,12.31476114857869,466.5619363099996,-1.9999660750232535,0.0,0.0
