time,reward,total_reward,progress,success,collision,min_distance,ego_x,ego_y,decision,selected_pair,switch_count,best_gap,y_high,u_high,z_low,u_t,cf,cr
7.89999999999998,-0.3,-47.399999999999906,0.0,0.0,0.0,4.326504914905465,162.02978495754408,2.0,WAIT,None,0,11.754540490197371,0.12397869015277385,0.0021327226426983785,5.89272930631239e-10,0.0,0.5240595065587931,0.10245614116052124
7.94999999999998,-0.3,-47.6999999999999,0.0,0.0,0.0,4.376993041693991,162.91978495001447,2.0,WAIT,None,0,11.7654555833862,0.13023574092585943,0.0024664708272714286,5.303456375681151e-10,0.0,0.5294766699702662,0.09619192177579118
7.99999999999998,-0.3,-47.9999999999999,0.0,0.0,0.0,4.430821662321249,163.80978494323784,2.0,WAIT,None,0,11.775651548713029,0.13627160805832975,0.0028787091764565856,4.773110738113036e-10,0.0,0.5343789679428587,0.09019918181557772
8.04999999999998,-0.3,-48.2999999999999,0.0,0.0,0.0,4.4879067715196435,164.69978493713887,2.0,WAIT,None,0,11.785161229010384,0.14207754856148477,0.0033758279264434173,4.295799664301733e-10,0.0,0.538748281906845,0.08447514160886968
8.09999999999998,-0.3,-48.599999999999895,0.0,0.0,0.0,4.549469982381741,165.5897849316498,2.0,WAIT,None,0,11.785766840109687,0.1476456257716029,0.003963349176304577,3.866219697871559e-10,0.0,0.5425680048299423,0.07901626787089344
8.14999999999998,-0.3,-48.89999999999989,0.0,0.0,0.0,4.61552888015338,166.47978492670964,2.0,WAIT,None,0,11.778092563662966,0.15260102004951437,0.004645732748728714,3.479597728084403e-10,0.0,0.5393934132311234,0.07474165580477005
8.199999999999982,-0.3,-49.19999999999989,0.0,0.0,0.0,4.6860772054370425,167.36978492226348,2.0,WAIT,None,0,11.762737108879634,0.15700603880920033,0.005416635105227599,3.131637955275963e-10,0.0,0.5359378053381965,0.07056128589218236
8.249999999999982,-0.3,-49.499999999999886,0.0,0.0,0.0,4.761086190086732,168.25978491826194,2.0,WAIT,None,0,11.740274230200072,0.16091352629183642,0.006268128395065497,2.8184741597483667e-10,0.0,0.5321869643132859,0.0664893635960558
8.299999999999983,-0.3,-49.79999999999988,0.0,0.0,0.0,4.840506172056332,169.14978491466056,2.0,WAIT,None,0,11.71125325753087,0.1643681430733638,0.007191103285654594,2.53662674377353e-10,0.0,0.528127925112238,0.06253745771794533
8.349999999999984,-0.3,-50.09999999999988,0.0,0.0,0.0,4.9242684208607574,170.0397849114193,2.0,WAIT,None,0,11.676199637356092,0.167407502314782,0.008175607281923462,2.2829640693961768e-10,0.0,0.5237491104852491,0.058714807249390155
